λ_1,λ_2,λ_3,λ_4,λ_5,λ_6,λ_7,λ_8,λ_9,λ_10,λ_11,λ_12,λ_13,μ_1,μ_2,μ_3,μ_4,μ_5,μ_6,μ_7,μ_8,μ_9,μ_10,μ_11,μ_12,μ_13,q_1,q_2,q_3,q_4,q_5,η
-0.5991774095532125,-0.009830692451144023,-0.8495076690460466,-0.4869393208928488,-0.11403226410952876,-0.5982491195045687,-0.6379101321663959,-0.755560130087854,-0.5896996323089994,-1.2222514227861887,-0.2654007449398211,-0.48076177028335954,-0.566488362949746,-0.25394588219808456,-1.8181422957675415,-0.13912830377750143,-0.40001470019994945,0.012246977710959055,-0.10240121250464337,-0.0678450812887982,-0.33490851028442264,0.23411073718022413,-1.083110045412132,-1.2891742692738832,0.02844796970031016,0.03936052826329128,0.013624525674792495,0.2794249056340494,0.0005573521258937966,0.113998518850841,0.0013660928810783142,0.9383050031884651
-0.4116643472049051,-0.02554419880310016,-1.2563057268615705,-0.639427346754607,-0.25672222493258695,-0.1432466301268541,-0.3443659204552324,-0.7575713775013216,-0.019143473768673924,-0.6360887753169437,-0.4154165072256579,-0.3687993017045701,0.1259863481042224,-0.05706341045658555,-1.675100758684616,-0.131601744932698,-0.8728877031713572,-0.13668637806963838,-0.2463642591778185,-0.004526449981041522,-0.19136730199549273,0.3281827349561849,-0.6481062321923482,-0.4084925842913105,-0.8383868865943593,0.1408501148871405,0.0008464240104216151,0.25514277262068746,0.000275296586180762,0.09454771898944062,0.003394620537255906,0.8650418115650209
-0.3557861988559886,0.05250426858803845,-1.1583312821685048,-0.5538843002062703,-0.29772330400130714,-0.1911935894575305,-0.36251291397528074,-0.9087415200273596,0.12714803444468298,-0.9529198553041904,-0.8377630031428454,-0.8449744629046514,-0.30592124621118677,0.06966927781817439,-1.7056067806262298,-0.16853367832692334,-0.7036250118836965,-0.20239558988271972,-0.18376352687951433,-0.05447957662381112,0.25188645120654896,0.33090396574367104,-0.14736814260434333,-0.5481206271152739,-0.9573093347110542,0.06246933799657045,0.002128399733717731,0.2540254020364635,0.0007835492853727312,0.08896317413597388,0.0025127305594871917,0.8673795571042657
-0.4834390828006015,0.07404573402173113,-1.0855967801191369,-0.5642233345479101,-0.3235254320625852,-0.5040445064551371,-0.4776057109898512,-1.291301685850666,0.19009936971979055,-0.9527714718197289,-0.12379411832387417,-0.5864069710235676,-0.943543891139091,-0.3584426887248017,-1.6655348820993514,-0.19195331891802267,-0.7242305333774716,-0.08318918635901684,-0.17651954791545624,-0.09612221977832437,-0.9957129392836914,0.2949050383438929,-0.5378539190474674,-0.934300568916736,-1.1131740998717072,-0.2519641633003017,0.014356479165725808,0.20050001433886866,0.001057938375310209,0.052401412975636955,0.0033257025035728716,0.9091981445070614
-0.28056808260024574,0.032853493777319054,-1.364878468861362,-0.6429107245574656,-0.03690267559716168,-0.4319643198128725,-0.37055572884227905,-0.8338396293296342,-0.16081972462945937,-1.24321811484549,-0.35363993746070466,-0.6234223350490604,0.648938578947856,0.026385866672752264,-1.4947394748134326,-0.3135171737699184,-0.7331511570152153,-0.009618201277580344,-0.09779307670442287,0.026036190152073736,0.039304486493430046,0.420066366397975,-0.3995108469646825,-0.6012476814974963,-0.7308267065561709,0.2151825158922084,0.022567614711026984,0.23145079646468536,0.006313151687943171,0.07979458443370344,0.0008998887738461117,0.9295007469542248
-0.551112227560583,-0.013458603853290466,-0.9148931429806324,-0.49111413164005546,-0.3777027203003886,-0.16153395900117332,-0.29967645633835294,-1.1704037814749815,-0.20860511212565802,-1.2195084770746103,-0.4114282100704283,-1.0049707676988686,-1.5946069313643205,-0.45959739416619255,-1.6980119898314714,-0.05878939482952285,-0.5131822709641962,-0.09697770860399707,-0.1735234251495826,-0.009215471129475947,-1.480897402976914,0.34134693174228486,-0.9067859647244014,-1.0501311186274387,-0.13023859223136813,-0.19880713372226033,0.0041903262245109,0.28067684517491176,0.0017852450095400519,0.08748941403203056,0.004217017972398694,0.8766377855495948
-0.49914963670857904,0.00884272084710327,-0.938494765504416,-0.4663763124129951,-0.44814390900823897,-0.23269373296137494,-0.32832126367060566,-1.0988286370226483,-0.10510264481077558,-1.3198093610529185,-0.521672723157475,-0.7552771936544942,-1.2193828267017086,-0.35550590433687856,-1.7590334594919548,-0.047771377605118986,-0.49558022572367605,-0.16284646000807543,-0.19763335404355173,-0.0648916596106511,-1.4325173635115973,0.5732461688249935,-0.9073175124072469,-0.9713335582465259,0.6813506812158145,-0.8567902227061335,0.013792853404157908,0.2645433307557529,0.00028674882468879737,0.10794780100729869,0.005145175541260153,0.8748033724362286
-0.43795212131883116,0.023712283315389222,-1.2511219294693434,-0.6210657943905634,0.0432074047945927,-0.5136052726131997,-0.48864258823612794,-0.9929631864227005,-0.7468940911736479,-1.450985774058429,-0.6632716820234948,-0.4865230546413734,0.041876792447784916,-0.05586050287052384,-1.599922842580268,-0.19892789339698827,-0.6571322763998131,0.018507453539637668,-0.2785763434637943,-0.06766816186374594,-0.6693664623930196,0.37735101642320434,-0.40036585432539923,-0.8561498926735497,-1.0351734769163459,-0.2600152708365152,0.014581819593626722,0.2576013416450263,0.0012313332243271112,0.11023188905206106,0.0007078393151522702,0.9354965423609768
-0.3685939523779709,0.003138828504524593,-0.9779832072347435,-0.6532113813129817,-0.3113174770130508,-0.1901316863362883,-0.35590537955987306,-0.6702617763771984,-0.18835578699799882,-1.4109730705416181,-0.29407343434614497,-1.3196055880185458,-0.1441303286427031,-0.09282093688529151,-1.5776391634291729,0.018285505010016873,-0.6372041004875613,-0.1597165672391555,-0.1951750413730773,-0.003551934635476206,0.4802012431140675,0.4168172882466473,-0.36982216457275785,-0.8514163569871963,0.06974051985648966,0.08590452601735131,0.009970583803941889,0.23957063304978274,0.0006354840139258357,0.07319970318560325,0.00045272720527431625,0.9120313604705078
-0.48451312150882203,0.07521433264580635,-1.020859641453956,-0.4562124050923651,-0.1269621471884501,-0.5033011853924497,-0.31452197041663815,-1.128825898985171,-0.052005703052276364,-1.1685365530565168,-0.5051459497126681,-1.3153257888481638,0.4578984017475476,-0.27123823530871793,-1.831834084917206,-0.27118270224661856,-0.6577873212273374,0.010978996635870212,-0.13936502815924448,-0.022293576559752566,-0.5956289974308038,0.4220290242255858,-0.84256274127528,-1.199892439833489,-1.1865184723044773,-0.22141743363006072,0.00846599137099081,0.24115157249232397,0.002336610057983955,0.04564140602556155,0.0034783909814752796,0.9007645932335667
-0.46955018363870593,-0.046623362004610105,-1.1487018917142477,-0.6789193617812211,-0.30291011885875146,-0.2982562876156172,-0.3902324639776862,-0.8860966026307292,-0.08193582019188464,-1.4007286369376233,-0.34677996107264675,-0.15430116178003345,-1.3860363281922856,-0.008848407886554582,-1.4177243060313627,-0.06932244643002916,-0.6774316604802644,-0.14776560587913323,-0.25310071165979997,0.0123552589469349,0.27635007036327996,0.4915888949575383,-0.4691584297442868,-0.48580637774776647,0.46340232400709525,0.09526880255999648,0.0064312035303099495,0.24211918721079984,0.004807183627523566,0.03324037743170159,0.0010446394560879274,0.9055775214265641
-0.4337992998081362,0.12213087866944407,-0.7961608011446746,-0.3943984843168415,-0.10956888424616404,-0.4630701667126605,-0.5125358234579648,-0.925756951194563,-0.17069045507856817,-0.9780466960377528,-0.17013146283680025,-0.9498120237425036,0.525199813913241,-0.5234489933248331,-1.4508720855170492,-0.19416130760075473,-0.6005476558446903,-0.05615785667652842,-0.23238117319751406,-0.10685638264014047,-1.4827410989498109,0.3018053236162461,-0.9238287469690921,-1.0318657917781662,-1.4672968459278357,-0.7910736088744039,0.03537362012921489,0.21467117558661503,0.00015240627963541268,0.07145679587119459,0.004079028664989519,0.9187545051018486
-0.44171849583381023,0.02613341371584406,-0.8671479843831311,-0.39329678731140305,-0.18906606839736947,-0.5179861143563024,-0.5578837500250261,-0.7656789861087453,-0.41401827748157083,-0.781529101609564,-0.37505785739538655,-0.1801964156476024,-0.21877163086434642,-0.4542434716682111,-1.4405623873909736,-0.21138724305713152,-0.5943855825500686,-0.09474214720337287,-0.11751618652008934,0.034681642719636065,-0.6579990860834974,0.3161765917687587,-0.366767148410735,-1.1457369649608524,-0.9686886872443039,-0.7402601466802979,0.013239163157697418,0.22227686326462034,0.00030963662341653494,0.07899734617602579,0.0017168457534709825,0.8901098066352873
-0.37516896045471404,0.09909976073480131,-1.300460093583028,-0.7062973444351288,-0.18705514574402457,-0.2625768484128743,-0.19317149346274914,-1.1100417377685157,0.14982045554626888,-1.8768211903255951,-0.7624846801470133,-1.4627804907079534,-0.789030910873638,0.09714169226581627,-1.8131525759889597,-0.0897812295106015,-0.530075824706156,-0.012577020032924244,-0.2937480872795729,-0.07713411010483795,-0.21402685932388987,0.694511363325677,-0.31170001582611345,-0.8162574983906683,0.8061730471309734,0.7864968390219128,0.009534451442104432,0.29389716792471215,0.013461510109259537,0.049312987902347914,0.003008894286728646,0.9135826833066959
-0.5114968308452088,0.024280355902907284,-0.8584698898733372,-0.41725109163641844,-0.19851347853287854,-0.46697442750169843,-0.7143815681377763,-0.6208672144855578,-1.243923369527477,-0.8637841522425853,-0.18676332022849465,-0.3947061076963131,0.17144828193828643,-0.4630986925735367,-1.545957251485096,-0.17690744181182386,-0.7293237314483452,-0.04028184109709068,-0.1154837409907018,-0.0003653307389930704,-0.9891283342650532,0.4001408898281077,-0.39382089691123384,-0.785287037692851,-0.4083775903452863,-0.28152034297129774,0.009250328831936123,0.18778401517799057,0.0008217148726885188,0.12846048463654036,0.00016796709005686725,0.9025914617320845
-0.47395727144206107,0.037966754737997654,-0.8988354725432948,-0.40925415544238747,-0.1755785215096493,-0.5043400403248688,-0.7311160002816552,-0.8639755444999688,-1.215443655703789,-0.9727283073136626,-0.21861362330570888,-0.31479829892760214,0.031113707907580196,-0.4067137423936576,-1.5259395172467798,-0.16797709939146244,-0.6689778685740322,-0.09380767361212244,-0.06411956815871428,0.0002394644654432446,-0.7850816046850418,0.29865114579476204,-0.4684983109288036,-0.8690043671794253,-0.35637026014671463,0.10253869835407298,0.014479734110021606,0.18314918524384682,0.00032782070381743515,0.14596916390666329,9.23252712936201e-5,0.8967234069793306
-0.5208067386960595,0.07768788728400475,-0.9798100830216967,-0.47532400587243556,-0.231368719633063,-0.5345867936659361,-0.5398054855917773,-0.6408558308072287,-0.38678164038828433,-1.4115422703478178,-0.32446486283400294,-1.175564842477847,-1.2799653997814515,-0.2998997639135737,-1.680070630188619,-0.01713014113933433,-0.5140435869187969,-0.07579632486233785,-0.2590069375968963,-0.009192413713458969,-0.8957737240166777,0.49117008637431003,-1.0501507621862096,-1.0422721102432473,-1.496489199257973,-0.48112525643789317,0.006247756228351044,0.2317220635226611,0.009010096813412973,0.09953450201077936,0.007112662349695269,0.8995987148634719
-0.3661983957864949,0.010193696829422502,-1.3369632005964565,-0.6792218701671179,-0.15696934324223374,-0.3051955571800911,-0.5857449843798909,-1.361229749532204,-0.37184183659834413,-1.372852286400918,-1.006300306473871,-0.9299079188317652,0.37440416242660784,-0.02689395333746998,-1.7606730734567746,-0.2409648599530016,-0.6492915439150173,0.02542755728824388,-0.15820443919483282,0.07834493618254451,-0.028756987860556638,0.40841861117152545,-0.09589428846736385,-1.3293408846114165,0.41008212264148325,0.053744982352782356,0.016377806408681677,0.3005665451221212,0.0009612927215603363,0.09728695089280436,0.000418676220184809,0.904520838128877
-0.5923754917966167,0.10765864639212781,-0.9887707198093579,-0.5420604517305495,-0.2784295936108651,-0.4462180096546852,-0.36416678216915616,-0.8024270448658204,-0.7386443414534555,-1.1996200942952433,-0.23668054985671397,-0.7496168565592652,-1.3294561056940435,-0.3744088765737169,-1.4076067405225448,-0.06602892991717331,-0.5582001008364952,-0.1431896619862188,-0.16025332618009705,-0.08031494753051624,-0.06442136222856387,0.49412727391415817,-1.4475778091863325,-0.47178117120137153,-0.6323563380846348,-0.07170999585620147,0.0070464174000021,0.22026190532801065,0.00048107158729680035,0.12561597041885833,0.0025339132484167846,0.9061388506128158
-0.3658305208855959,0.005852881139951374,-1.030259704020366,-0.5059491313786877,-0.36215764536895384,-0.5392327173919151,-0.6590836331531246,-0.6230834197668009,-0.4879680658621098,-1.0830825009776093,-0.33547792468523024,-0.5581788950915446,-0.042613514860048884,-0.17796720279899778,-1.784764728897662,-0.3009481359628415,-0.7096626381195331,0.06404147041169828,-0.2838175188545369,0.07037021263883361,-0.3174956924221631,0.38892708711156054,-0.4342450283842674,-0.7856920896989684,-0.43985353224809787,-0.5683790873436925,0.007973200893631713,0.25199900379365653,0.0023825556029330717,0.1089652654300999,0.0024446618996126616,0.8907880997530754
-0.36854530623754395,-0.010578376164414392,-1.0739732067858343,-0.4229541240881219,-0.3668788145871801,-0.5492286674323907,-0.7003443963629779,-0.6300254309774577,-0.6282779473224125,-0.9532044636395967,-0.26912515517448743,-0.6404550233686205,-0.36994385837339616,-0.05491993724839711,-1.8657341725819,-0.23651435271526386,-0.6214712912336677,0.09979602025020112,-0.2663927304734497,-0.03229205597398779,0.5199062985921148,0.17914535774099533,-0.28990090089281,-0.627390163250996,0.31302646245813487,-0.16627081254869328,0.0035822385592140724,0.23687431524629773,0.0021522271531526,0.14282485692148592,0.0006869008466545432,0.8987701657157529
-0.5493328883235319,0.04701606825956883,-0.9968758324415533,-0.5344243893576119,-0.17836910021275698,-0.228988983168223,-0.6098863056872872,-0.9611657212160087,-0.4115874122516383,-0.8646230731086633,-0.5890896462608314,-0.67500365243644,-0.20445027529060142,-0.1998732459386241,-1.769705986764323,-0.0597337783687074,-0.6465092130992682,-0.003103045156048284,-0.011835869753465171,-0.008997488338557676,-0.6049676436717961,0.5523637075454837,-0.6915091377628202,-0.7842254014364698,-0.22580891013943577,-0.6729412918916384,0.003474336597633144,0.2542207893214393,0.0023875803174703628,0.09171319643963079,0.0028194119344202894,0.905634734575501
-0.4606969924835381,0.035088345790611694,-1.098013759837544,-0.5935080028828421,-0.18655572340568177,-0.24407054713259824,-0.523194484902064,-0.865667328539254,-0.48326438446428593,-0.7995868165406814,-0.5973503477986557,-0.8135013969521742,0.16606082121941576,-0.2088184817852305,-1.733843022161374,-0.042400771902483717,-0.5260871854826022,-0.0038028932026439232,0.07170714327655364,0.04618217878971552,-0.6827934746345536,0.5060516653036173,-0.559414526906998,-0.6738780555103974,0.10853642920586282,-1.0081445912924283,0.002793991634989421,0.27605616181029347,0.002035511966638818,0.10148353454959703,0.002940474769840883,0.9033644158885541
-0.5491376003332179,0.0598808691182339,-0.9998285279328638,-0.6379585260441175,-0.22635180907424013,-0.4977324760803126,-0.5890507282240947,-0.9137191396604244,-0.5435923915285109,-0.9229393652189193,-0.9155312445689591,-0.2647218629602308,-1.346290185152641,-0.2229380719539243,-1.4519325829296594,-0.11555480078665734,-0.48195466950538746,-0.10180356107021749,-0.07461082540487492,0.0897625877566385,-0.43731517995674707,0.5972257853837162,-1.0545075024154786,-0.6364408197937921,0.15164791289819074,0.34853160492280666,0.007048784042154427,0.25104471420104374,0.0034820668458717956,0.1631790766053329,0.00038886859666457875,0.8905825833484423
-0.38762360148319996,0.020758479984790607,-1.1080885815566066,-0.6946351125787302,-0.3678282981382291,-0.32660142843376994,-0.6352816320074484,-0.5535327136032653,-0.5891609915403111,-0.7794779213596525,-0.22480931360218342,-1.1720887824158426,-0.9797806062925936,-0.32885362053030026,-1.760791205145496,-0.1426389859353407,-0.5407973422050059,-0.10784917994242733,-0.20190423702193883,0.012361710381448884,-0.39953340856436065,0.5027119189862272,-0.5697897862829693,-1.1239552930157313,-0.09245290182086856,0.3098797700798083,0.030994163924554494,0.2756202516801596,0.0014851191994261887,0.0805255018273443,0.0007735651937696689,0.9096029262019397
-0.5961705584259547,0.059621862625809985,-0.9582508173907426,-0.4966648546979977,-0.13851227503676442,-0.3851915035666255,-0.462775786367961,-1.3521099878297167,-0.14025693397604191,-0.9898200036334737,-0.6039474883380864,-0.7516661995661766,0.15037431984502575,-0.5482470552397559,-1.7899026008227137,-0.16514176247659806,-0.6209442627945889,-0.1726065343905412,-0.22792390165558546,-0.412585247050285,-0.13767719991895333,0.3514250781589032,-1.1408920671496545,-0.7908189192447307,0.34684979698713825,-1.6993820125812142,0.022116681351344286,0.2244372579712796,0.00567770766208426,0.06713561875144199,0.0006082187005062002,0.8938018574774957
-0.30212593522653597,0.033890624652740245,-1.0733398924057933,-0.6636602869266993,-0.24359050291006748,-0.4703055018819064,-0.7274134145928366,-0.9462196383370303,-0.15132208708830205,-1.5009794636527625,-0.3911701556734529,-0.6326984244586714,-0.6357208667463012,0.008586270952268826,-1.4871745173272672,-0.0986132540017407,-0.6029642548361601,-0.013535152149165786,-0.23611124934155173,0.25582114341193896,-0.2139919706351186,0.3346545455241078,-0.16554375716231182,-0.7626023970916037,-1.0090721188280354,0.9858413038613253,0.01763636114022541,0.28966014165123843,0.0024748099404839265,0.10691143378318431,0.002464109584921282,0.9236959331258158
-0.42185038924611196,-0.027226140737268416,-1.1399104956034019,-0.655105871585951,-0.10569082889999577,-0.4343469769487259,-0.5849494881647682,-0.9635766933206996,-0.35082613785617767,-0.8470601602268295,-0.2934695631245051,-0.46293442864003403,-0.058200256692556046,-0.02962646970183829,-1.5654193352930976,-0.0956576361955451,-0.6653160601212624,-0.14630310351608897,-0.14210642136617213,-0.058944926304172626,-1.0332510033342677,0.41706834253836395,-0.663628087220208,-0.7425090406679732,-1.5470173588780207,0.3194251925973112,0.0015149937146825556,0.22372654081668955,0.005199655141759373,0.09033233668793782,0.0035124982506129537,0.8988711397993495
-0.4879160320524656,0.04426672655057988,-1.0883653077352486,-0.43000302309547533,-0.26810032230179065,-0.4177199992972437,-0.29587002679472385,-1.636632490323645,-0.6715003655244393,-1.8625282080696344,-0.37921302791319755,-1.3984499966995432,-1.2088326519204662,-0.6265004766924944,-1.6554721113244237,-0.1765116376894073,-0.5860960518103296,-0.002202683949941787,-0.43513310054941434,-0.12360477597359458,-0.03757515535989353,0.2133294750720187,-0.6889670273477752,-0.8597675321792013,1.2043833834939606,-0.13655428706888023,0.04602426646504074,0.24778328654974588,0.0001916839882859842,0.157606761199528,0.0014283754949581777,0.916382324483827
-0.4206456789111037,0.12276933891974183,-1.1955476864238754,-0.6466707411142434,-0.27174612270109955,-0.3721445729971672,-0.5988633602428314,-0.44904895747702733,-0.35024493042385063,-0.40886844886713414,-0.50770976395848,-0.5546590173567415,-0.2795317669595349,0.12406630035065319,-1.6945971915265543,-0.05855179644704162,-0.6036780231132182,-0.12625186329116977,0.13713369606414755,0.16434681423888858,-0.7247275240986302,0.44268492973947315,-1.0080483452924847,-1.0446856888609153,-0.8371971579956694,-0.791951878835876,0.00469048789899034,0.24686009020899904,0.0064284969391339665,0.1254416992828609,0.002613933289981224,0.8992240402069928
-0.2977212395546492,-0.03173546371772682,-0.9942181618819108,-0.45812270252773385,-0.3244519543104778,-0.31798419539422257,-0.4046473611319187,-0.6723543995854577,-0.6485986521732353,-1.2297501943401787,-0.7454711136583079,-1.0889586369952726,-0.39563482073332357,-0.06686439380172157,-1.676167357565207,-0.16607064904481797,-0.49104394274588714,0.009266504125464044,-0.20573637176151371,0.10876949494774354,-0.5862324605560842,0.48393606048650406,-0.015234263673251008,-0.9438300719901842,0.1340981217793183,0.05352503744389281,0.009404873324169047,0.29274165807410535,0.0010216041234739812,0.10487349831323306,0.0015512549245841909,0.8877544347742521
-0.41909845603019197,-0.03849060386041588,-1.0865826101692742,-0.6129449463877976,-0.17902508295881644,-0.3966960795544468,-0.4817876274308094,-0.6458912899307184,-0.22646000442145256,-1.4834170072056407,-0.1099841603169638,-0.5687006320800394,-0.816021674420102,-0.38139893014791215,-1.5831685621862384,-0.3452164937235256,-0.7523247546959433,-0.09550276235355011,-0.13893598209565586,-0.31254692421247443,-1.1007697904901679,0.29098126065722424,-0.30761274492617474,-0.7900585536458642,-0.5919317301583722,-0.416576780625748,0.00032305369885075186,0.19792141414646566,0.007982792576029159,0.06656267646715978,0.0009323058757871507,0.9025969379548174
-0.47787940551149766,0.14605067723920112,-1.0184816862662869,-0.724332998194237,-0.16849148086839172,-0.11602309434984943,-0.532631214094684,-1.6298472129649169,0.1332151821227332,-1.8677121465909716,-0.10208989771470703,0.18338027575211702,0.25712225680681816,-0.2427775651924773,-1.4817796099590173,-0.15658024464935744,-0.971350855423496,-0.09646049482380581,-0.2448374024508604,-0.04443951254306236,-0.21223166256110415,0.204835151955429,-0.7812284225416866,-0.5817126523974478,-0.5676426300780554,-0.48625207110492213,0.0041009078492508025,0.20625070048875765,0.0006800857589658569,0.059822758091511115,0.0031436494249717853,0.9060966918920521
-0.3929941124629169,0.122358282016156,-1.3390834247591854,-0.4146485785996255,-0.22750787515055404,-0.43059133482568596,-0.38583359391295663,-0.7276644180848285,-0.9828288143394661,-1.3441953411704297,-0.6759925544977896,-0.6071678093294796,0.8193089750483825,-0.04627496699669687,-1.8096768725897117,-0.05294497033995978,-0.5931473265721174,-0.019602740719966878,-0.21897623358456392,0.020363180311938518,0.1346747464000418,0.4324033314671436,-0.23869838888533826,-0.984173395305912,0.9590043825067274,0.8195159418080377,0.009521035988489784,0.2915035435698324,0.0004761665694347632,0.120514089077504,0.002044963192514094,0.9120403815285504
-0.409785853450904,-0.03306892621266286,-1.0534021758864323,-0.6460725416230652,-0.15863339556467662,-0.4652850708935903,-0.7339361168863386,-1.1444714152600208,-0.404429699421934,-2.048558678055402,0.07132141609167225,-0.8603098651096681,-0.3545600017250939,-0.051625655054732274,-1.638070121399846,-0.19662260087238032,-0.4698287525532158,0.05267947881908289,0.0180558524611326,0.07075485355561485,-0.5540221246179192,0.5694646056080455,-0.6227765612848396,-1.2018674177565736,-0.5564314812274158,-0.7330021032447489,0.0070038845595499525,0.21252428711355456,0.013011367091664684,0.10284697279069287,0.000406581793434487,0.8984526117551561
-0.3328308532870473,0.04433999307392778,-1.1438806809954858,-0.6969002575212141,-0.1672243523683344,-0.7357513457496774,-0.5861890036850107,-1.1601417644857828,0.21133299530308558,-1.4924605746031188,-0.6333973879003687,-0.6754379051673409,-0.6729029949115595,-0.13039142003009813,-1.7098353537838062,-0.31378461799739593,-0.5060717458207834,-0.04442394522513823,-0.23184773132303982,-0.022853718781456762,-0.20795607924416343,0.5333028050123533,-0.709854458006284,-0.14059604736251108,0.07328897596793835,0.004144490397550882,0.007386824084067791,0.2940845543113216,0.004851520316103167,0.0573348779078006,0.0004647744698014938,0.8915725074628111
-0.3884948117573842,-0.015433459924627144,-1.0991663618059455,-0.4228290615876388,-0.14476111410745526,-0.36810647918506834,-0.6648367759579586,-0.23970959087726398,-0.0899224395143021,-0.9172675089187083,-0.37450644706551617,-1.7832224911354,-1.2438743778771515,0.24313725325524974,-1.8469689703127659,-0.12456259812239033,-0.4967961551665331,-0.09095722061749069,-0.1808186347963237,-0.13290610320193483,-0.1256067220791393,0.405559913636097,-1.3196655203502898,-1.1030558878241052,-1.0567659311357103,-1.3273909275776765,0.00976716451593295,0.21850193844100926,0.002375784735503122,0.05685593621409453,0.000849105337781569,0.9054110272859519
-0.3667516690952307,0.03324278180019871,-1.0255932034549644,-0.57049134225945,-0.2991400948665025,-0.4051280884178513,-0.7057857156788923,-1.0888032986328815,-0.07154107559635439,-0.9836204907583184,-0.3645139295438335,-0.09491442187987909,0.034306709967145355,-0.10112909148203619,-1.7818670163984718,-0.23346364927467428,-0.5795799071756699,-0.08513089482581107,-0.16275702003518325,-0.10382840986191944,-0.15703454940224798,0.5054587912953556,-0.23858050108823786,-1.2083702843049164,-4.531851212436696,1.0029347426875086,0.0009682763208864709,0.2590420319051145,0.003812876570449568,0.09505007165420468,0.004050457172559618,0.8976748365071463
-0.2804924880115662,0.026530239234273754,-1.204131202480048,-0.5846655661205082,-0.22767851039987955,-0.35291689354489464,-0.2017365844294391,-0.8593412055471928,0.07938777652193202,-1.73475874944159,-0.3018699740854074,-1.9626227333250033,-1.13031947733243,-0.08192363155492152,-1.825047686259066,-0.16225280719417912,-0.5143721907783095,0.024059894677735234,-0.3067730971297894,0.05982739125655125,-0.22262795163240712,0.3880725148050395,-0.3699018138261071,-0.6029655857643713,0.780837847233428,-0.7374111916708338,0.041622377609437086,0.253866798209118,0.005772702360895064,0.06867757289718027,0.002897793182323785,0.8929518892807228
-0.5135287748134574,0.05158326317198607,-1.224590327162482,-0.529314644168806,-0.3718282484140453,-0.590279546530734,-0.35384957615237767,-1.513966172212535,0.1747273977352659,-0.9513787046666281,-0.3380388488234699,-0.7946852052543112,-1.0662581417548163,-0.11933637303296335,-1.7066356786316188,-0.0887413388377191,-0.6240335986619681,-0.11201210219355964,-0.023943221225941357,-0.025890927006604808,-0.1478164928716456,0.5398682128405108,-0.6100499013734031,-0.6651816490394473,0.04408505387657449,1.2908971526350284,0.002735221689487291,0.2777450160490242,0.0023700927342943626,0.028860917715916437,0.002723571584978592,0.8786184763979792
-0.44863853663671294,0.07331381157603974,-0.985075785508133,-0.5117090852121908,-0.09715852717853028,-0.35735883074868174,-0.5010218318638308,-1.4191990890699724,-0.5559048346060098,-1.2990392454465205,-0.4377266065446861,-0.07441668827193354,0.19801974629054012,-0.4938120865910204,-1.5616546989613838,-0.1908589728745685,-0.6423922720296953,0.09001109873609034,-0.3457622484202669,-0.08447190653419534,-0.43942223616856935,0.4290016449549336,-0.4278040882210423,-0.8954615818507767,-1.23552006222926,0.21603325292166758,0.0255409288826411,0.2513265657046068,0.0026399819696739735,0.11387306393019678,0.0037877174921577216,0.9065950033367298
-0.3704897046993775,0.037377770687610216,-1.1852380196130325,-0.42041925939890334,-0.23813473222420628,-0.37322101229090154,-0.4931812212357201,-0.28684814564083244,-0.014353280792516576,-0.9877069004076716,-0.8779967518916824,-1.3041826450545915,-0.06455725096359594,-0.004035920942464345,-1.704251207379991,-0.14817657604959938,-0.5184819642413038,-0.15495796421353839,0.02124209306304524,-0.039253681341748406,0.5455407640573218,0.37841336752304244,-0.7304053460267727,-0.7221759714744952,0.7898235968033074,-0.3529668408598706,0.01874147074356891,0.27858172620763244,0.0012173462436041256,0.07537461366113478,0.000504871633452962,0.9276624995824996
-0.3563879896987075,0.05626787909133883,-0.9955096323415855,-0.7677160461703729,-0.10593874423373428,-0.41715444751273617,-0.3062979958707316,-1.846027912983709,0.1259502985512093,-1.589114602657901,-0.4236043364566151,-0.3565492311639128,-0.42211380951345245,-0.40384382865736346,-1.687390195654855,-0.1312906034679338,-0.6431195762867506,0.00861532807759486,-0.4494466982736913,0.0017070512759966901,-0.9323527609753753,0.48741178382695055,-0.6016311466853753,-0.8747323865670185,-1.9111838100237484,-0.3093223312929062,0.010446905539318761,0.2567852767392448,0.0017222918256537534,0.04297019869416495,0.005887268770902789,0.8934258659928787
-0.5614583745861852,0.03576240345297371,-1.080669111519438,-0.598651019716951,-0.16156194942375243,-0.40646712349874314,-0.29234655613290134,-0.8027215178220997,-0.32390269033063956,-1.561330412982374,-0.16864484030521265,-0.9950898014946982,-1.0086018787667614,-0.23716575071663376,-1.72997779018845,0.008121171396827054,-0.6131137359023694,-0.20250779630973614,-0.33523625487220315,-0.23178555645114388,0.6089519462755534,0.33919241470567274,-0.6298551981728564,-0.784292970576959,-1.4376163680583833,-1.227407063773405,0.010920643272535743,0.22821995621732752,0.004926525918080221,0.09694020902708016,0.0006526225220004305,0.914853888503656
